"एक कांग्रेसी रात को घर देर से पहुंचा तो उसकी पत्नी ने कहा ! ""खाना खाओगे"" या आज भी ""तलवे चाट"" के आए हो ??? 😜😛😛"	1

साले हमे पागल समझ लियॉ है मोदी जी यह सब तेरे बाप को लाकर देते	1

दूसरे धर्म मे टांग अड़ाने वाले अपने धर्म की भी बात कर लिया करो कब तक अपनी अम्मी बहन ओ होती ही नही कब बीबी बन जाये पता नही हलाला से बाहर निकालो गे ।।	1

और गठरियों और सबूतों के साथ शीला दीक्षित को जेल की सलाखों में पहुँचाते हुये युगपुरुष रायतावाले	0

बिलकुल हटना चाहिए अमित शाह को क्योंकि यह व्यक्ति ही वैमनस्यता और उन्माद का आविष्कारक है जुमलेबाजो का सरगना है गलत नोटबंदी और गलत GST का प्रभारी है सिर्फ अपना पैसा को काला से सफेद करने के लिए मोदीजी का आभारी हैं जय शाह का व्यापार 16 गुणा कर दिये बेरोजगारों को झूनझूना थमा दिये	0

अबे बीजीपी के पिच्छले सालसे सिर्फ कहता जा रहा है की गांधी परिवार चोर है भष्ट्राचारी है । फिर मोदी को हम नें क्या दुनिया पर्यटन करने को चुनके दिया है क्या ? करो ना उन्हे टिव्ही पर चिल्लाने की बजाय उन्हे जेल भेज फिर टिव्हीपर आजा	1

भारत में एक ही तो चोर है	0

कांग्रेस के एजेंट जो भेष बदल कर नोटा , आरक्षण विरोधी ,और अनेक नामधारी सेना वाले हैं वो खिसियानी बिल्ली खम्बा नोचने वाला विरोध करेंगे।	0

उल्टा चोर कोतवाल को रिलायंस जिओ 27-12-2015 को लॉन्च हुआ भाजपा की जित 2014 मैं हुई तो फिर EVM हैक कैसे हुआ ? और दोनों इसका जवाब दे . जनता सच जानती है. जुठ फैलाना बंद करो	1

बकलोल के बकलोल ही रहोगे हमेशा।।।	1

सर इसीलिये जी और उनकी कांग्रेस को वोट नही करेंगे हम लोग , क्यो की ये लोग सत्ता के लालच में देश को झूठ पर झूठ बताये जा रहे है , सत्ता का इन्हें शराब जैसा नशा है जिस नशेड़ी को वो न मिले तो बौखला जाता है । इसी तरह कांग्रेसी बौखला गए है ,	1

Sant Shri Asaram Bapu Ji पर POCSO Act लगाने की बदनीयत से, लड़की को बताया नाबालिग| लेकिन के चलते १३ डॉक्यूमेंटस् मे बालिग साबित होने पर भी, निर्दोष संत को मिली	0

अगर आप मिले भी नही फ़िर राशन कार्ड कैसे बना बदनामी और ज़लालत में फर्क ना कर पाने वालो जाते जाते पप्पू मूत्र का स्वाद भी चख लिया जाए I 🤓🤓	1

नवाज़ नहीं होने दी तो सारे कुत्ते एक साथ भोंकने लगे वंदेमातरम बंद कराया तो एक भी कुत्ता नहीं भोंका तुमने अपने ईमान को बेचा है चमचो	1

आपने बोला तो मेको सच मे लगा🙈 आप सब बहोत बदमाश हो, यू ऑर सो नॉटी😍	1

चौकीदार चोर तो था भी अब निकम्मा भी है	1

मोदी और भाजपा दोनों भ्रष्टाचारी है :तेजस्वीयादव और इसका बाप तो स्वतंत्रता संग्राम में अंग्रेजो के खिलाफ युद्ध की वजह से जेल में है ।	1

कांग्रेसी और आपियो के लिए राफेल का समझ जाओ अब तो! 😁	0

डिप्लोमची सड़कछाप पत्रकार	1

बलात्कारी बिशप का विरोध करने वाली 4 नन को कॉन्वेंट से निकाल दिया गया । कोई हिंदू संत होते तो मीडिया छाती पीटने लगती	1

एक मिसिंग है, काश जुमले बाज़ के मुंह को भी लकवा मार जाये तो देश की जनता को लम्बी लम्बी सुनना ना	1

जो आलू से सोना बनाने की बाते करता है!! जो नेंशनल हेराल्ड पर बेल पर है!! जो बोफोर्स, आगस्ता लड़ाकू विमान घोटाले पर मुह छिपाता हो!! जो मिशेल मामा, वाड्रा जीजा के कारनामो पर मुह छिपाकर भागता हो!! वह कौन शक्ल से श्रीमान जी के पास जायेगा!!	0

आपकी नई टीम नई बोतल में पुरानी शराब । कितनी वंशवाद फैलाओगे ?? कभी नीचे वालो को भी मौका दो । 65 साल से लूट रहे हो चोरो	1

बिल्कुल सत्य ऐसे गद्दारों ने ही देश को बर्बाद कर दिया	1

गांधी क्यो ? वाड्रा क्यों नही ?	0

कोंग्रेसियों की माने तो फरोज खान को गाँधीजी ने गोद लिया और फरोज खान हिन्दू बनगया मैंने जितना पढ़ा और समझा की गाँधीजी बनिया थे तो राहुल गाँधी ब्राह्मण कैसे हो गये मेरा मकसद जातिवाद नहीं पर झूठ का पर्दाफाश होना चाहिए राहुल गाँधी कौन है हिन्दू,मुस्लिम,ब्राह्मण,बनिया? सफ़ेद झूठ	0

नाव में कोई कमी नही, नाव में बैठे कुछ बहरूपिये है जिसमे कुछ कांग्रेस के कुछ बीजेपी के है जो लालच लोभ में आ कर नाव से सिर्फ कूद नही रहे, बल्कि खुदकुशी कर रहे है, पहले भी इस नाव से कूदने वाले सभी लोगो का इतिहास उठा कर देख लो ..	1

दलाली का पैसा बांटने में दिक्कत न हो इसलिये कांग्रेस राज में भारत के सभी रक्षा सौदे दुबई के बुर्ज खलीफा मैं होते थे (मिशेल)	1

आप ही सवर्णो के सबसे बड़े दुश्मन हो सर।	1

नकली किधर है फिर🙊	0

फिर भी कांग्रेसी को समझ नहीं आएगा।	1

सब से ज्यादा इसी की फट रही है मोदी जी से न जाने क्यों कुछ तो गड़बड़ दया पता करो ,🤣🤣🤣	1

सर्वे तो 2014 में भी मोदीजी को प्रधानमंत्री बनाने के पक्ष में नही थे पत्रकार महोदय, लेकिन जनता ने उन्हें बनाया और इस बार भी सभी दोगलों का मुंह काला करके जनता उन्हें फिर प्रधानमंत्री बनाएगी !	0

लेकिन सारा मिडिया हमलावर का नाम क्यो छुपा रहा है! पेट्रो डाँलर ने मिडिया का मुह किस तरह बंद करके रखा है! ये बात देशा की जनता को समजनी चाहिये!	0

लो जी शुरू हो कस्टम ने पाकिस्तान से आया 125करोड़ का ड्रग राजस्थान से बरामद किया। उड़ता गहलोत! झूमता राजस्थान!! ⛳😜😜⛳	0

हिन्दूओ और हिंदुत्व के दुश्मन सेक्युलर हिन्दू है	1

पहले कांग्रेसी टोटी मूत्र पीते थे अब झरने का मूत्र भी पियेगे	1

अब क्या जवाब देंगे ये, लेकिन ये अच्छा नहीं किया। विजेपी की तरह कोंग्रेस भी दोगली हैं। लोग यही कहेंगे और विस्वास भी नहीं रहेगा। समय रहते संभले और न्याय करे। हमने भी आपका ही साथ दिया, उसी कारण कोंग्रेस आयी हैं।	1

RSS और इसके सपोले ( ABVP) हीं हैं असल देश तोड़क और टूकड़े- टूकड़े गेंग। अंगरेजों की दलील महात्मा गांधी की हत्या बाबरी को ढाहना गुजरात का दंगा अफ्जरूल, मिंहाज, जुनैद, आशिफा जैसे सैकड़ों इनसानों की हत्या में शिद्ध था और आज भी शिद्ध	0

इस छोटी सी क्लिप ने अरविंद का सारा सच देश की जनता को दिखा दिया की कुर्सी का भूखा कौन है	1

घूंगरू सेठ में हिम्मत है तो दोबारा काशी से चुनाव लड़ कर तो दिखाएं 😅	1

कुर्सी प्रधान मंत्री ——घोड़ा नाल ठुकवा रहा था , रेस लगाना थी,ये देख मेंडकी ने भी अपना पैर आगे कर दिया और कहने लगी मेरे भी नाल ठोक देना !	0

रिहा जमानत पर जो राहुल,हरिश्चन्द्र का पौत्र हुआ, दादा शुद्ध पारसी जिनका बामन उनका गोत्र हुआ, छद्म विरासत वाले,सच्चाई कमज़ोर बताते हो, लूट पचाकर पले हुए मोदी को चोर बताते हो, न्यायालय उच्चतम तुम्हारे सारे भांडे फोड़ गया, और तुम्हारी ठगी कथाओं में इक पन्ना जोड़ गया,	1

एक हैं 👇 भयभीत हैं🙄 👉भारतवासियों की छवि को बिगाड़ते इनके बयान व इस्लामी आतंकियों को दबाते ऐसे लोगों की आखिर मंशा क्या है? 👉 किससे है झूठा डर? 👉वीडियो का अंतिम अंश thread मेंं है, कृपया अवश्य देखें🇮🇳	1

ना जाने ऐसी क्या खास है में जिसको पी कर कांग्रेसी इतने बेशर्म हो जाते हैं 🤔 राष्ट्रगीत पर बैन लगा कर आखिर यह किस मुंह से यह ऐसे सवाल कर रहे हैं ??	1

CBI खराब है क्योंकि वो कांग्रेसियों का भ्रष्टाचार उजागर करती है। EC खराब है क्योंकि EVM की वजह से भाजपा जीत रही थी,अब EVM अच्छी है। ED खराब है क्योंकि राष्ट्रीय दामाद वाड्रा और चिददम्बरम के दफ्तरों पर छापे मारती है। SC खराब है क्योंकि राफेल मामले पर सरकार के हक में फैसला देती है।	1

मेरे दो सवाल 70सालों से गंदगी जमी है ?(जैसे कि भ्रष्टाचार-घोटाले-दलाली-धोखा-बेईमानी)कैसे दूर हो सकती है? क्या बुद्धिमान महान व्यक्ति बता सकते हैं ? उत्तर दें सवाल न:-2 पूरी दुनिया में सिर्फ भारत देश एक ऐसा देश है जिसमें सभी धर्म एक साथ मिलकर रहते हैं क्या कोई और भी देश है ?	1

"राहुल गांधी ने कहा गांधी जी ने ""अहिंसा"" से सीखा। और ""अहिंसा परमो धर्म"" आतंकियों ने लिखा, नरेंद्र मोदी जी ने हिंदी बोलना सोनिया गांधी से सीखा और ""ब्रम्हचारियों ने ब्रम्हचर्य का पालन करना जी से सीखा"", , , है न शहज़ादे? 😝😝😝"	1

जिस प्रियंका वाड्रा को चमचे दुर्गा मां का अवतार बता रहे हैं न उसके बच्चों का नाम रेहान और मारिया है सोचा सबको बता ही दे😋😛	0

री असेसमेंट :2011-12 के साल में राहुल सोनिया पर आयकर की देयता 100 करोड़ निकली ही टेक्स चोर है इसलिए चौकीदार को चोर बताते है	1
